"","Recent.Diversity","Early.Diversity","Percent.Change","Lower.CI","Upper.CI","SE.Percent.Change","Effective.N","Hedges.g.recalc","Hedges.g.SE.recalc","Hedges.g.CI.lower.recalc","Hedges.g.CI.upper.recalc","SD.Percent.Change","CV.Percent.Change","pvalue","pvalue_signed","pvalue_color","HedgesG","HedgesG.err","Gen.interval","N.Loci","Early.Sample.N","Recent.Sample.N","Percent.Change.truncated","Binomen.rotl","PaperID","Z.Year.Midpoint","Z.Gen.interval","totalbp","pvalueconservative"
"732",0.81,0.83,-2.40963855421686,-6.02754766953077,1.20827056109706,1.84587199760914,50,-0.259080833553133,0.200837283370327,-0.652721908958973,0.134560241852708,9.2293599880457,383.018439503898,0.558228498606301,-0.558228498606301,0,-0.235817839,0.402780503,4,5,"50","50",-2.40963855421686,"Penaeus notialis","Robainas-Barcia et al. - 2008 - Spatiotemporal genetic differentiation of Cuban na.pdf",0.060405147,-0.036010671,5,0.559574305833555
"733",0.786,0.852,-7.74647887323943,-16.3080966269135,0.815138880434592,4.36817232330307,20.6222222222222,-0.440291538109468,0.314859843852835,-1.05741683206103,0.176833755842089,17.2853100193359,223.137638431428,0.277075007640759,-0.277075007640759,0,-0.445554046,0.40992592,8,5,"16","29",-7.74647887323943,"Penaeus notialis","Robainas-Barcia et al. - 2008 - Spatiotemporal genetic differentiation of Cuban na.pdf",0.056721685,-0.030127747,5,0.283130377198408
"734",0.846,0.826,2.42130750605327,-1.26350296536645,6.10611797747299,1.88000534256108,50,0.255608816071584,0.200815037619864,-0.13798865766335,0.649206289806519,9.4000267128054,388.221103238863,0.563443130023297,0.563443130023297,0,0.232657576,0.402706477,4,5,"50","50",2.42130750605327,"Penaeus notialis","Robainas-Barcia et al. - 2008 - Spatiotemporal genetic differentiation of Cuban na.pdf",0.060405147,-0.036010671,5,0.564768210729976
"735",0.824,0.8386,-1.74099689959457,-7.34409608910878,3.86210228991964,2.85872407628276,23.0769230769231,-0.227077199752183,0.295064930550678,-0.805404463631513,0.351250064127146,7.57534518475772,435.11537479026,0.653616092432325,-0.653616092432325,0,-0.180226534,0.40162408,8,5,"15","50",-1.74099689959457,"Penaeus notialis","Robainas-Barcia et al. - 2008 - Spatiotemporal genetic differentiation of Cuban na.pdf",0.056721685,-0.030127747,5,0.655155852062753
"739",0.71,0.75,-5.33333333333334,-13.8336996522372,3.16703298557054,4.33692159127749,109.811965811966,-0.155516399760244,0.135146696340274,-0.420403924587181,0.109371125066692,34.1833617747322,640.938033276228,0.0397382189669064,-0.0397382189669064,0,-0.615372315,0.299238682,30,7,"88","146",-5.33333333333334,"Tamias alpinus","Rubidge et al. - 2012 - Climate-induced range contraction drives genetic e.pdf",-0.01510583,0.002228333,7,0.040857014714903
"743",0.77418,0.74959,3.28045998479169,2.73352234754082,3.82739762204255,0.279049814923913,32.8767123287671,2.14895126734489,0.304077970986015,1.5529584442123,2.74494409047748,1.5103575590231,46.041029795369,1.24525130118514e-06,1.24525130118514e-06,1,2.305977024,0.475626073,12.30769231,7,"48","25",3.28045998479169,"Engraulis encrasicolus","Ruggeri et al. - 2016 - Coupling Demographic and Genetic Variability from .pdf",0.047513029,-0.023792291,7,7.10134459369627e-06
"744",0.71202,0.7209,-1.23179359134415,-2.05839536363916,-0.405191819049143,0.421735598109699,53.3333333333333,-0.561593711885079,0.197383199138086,-0.948464782195729,-0.17472264157443,2.17783326397559,176.801801801802,0.0733722859873414,-0.0733722859873414,0,-0.529502643,0.295727609,9.615384615,7,"60","48",-1.23179359134415,"Engraulis encrasicolus","Ruggeri et al. - 2016 - Coupling Demographic and Genetic Variability from .pdf",0.053959088,-0.027751951,7,0.0762268770741137
"746",0.096,0.11,-12.7272727272727,-13.7931839246507,-11.6613615298948,0.543832243560187,278.641577060932,-2.04574578247273,0.104535867808096,-2.2506360833766,-1.84085548156887,6.21294054692381,48.8159614401157,0.0679946078476297,-0.0679946078476297,0,-1.611802796,0.883159021,1,30,"289","269",-12.7272727272727,"Rattus sordidus","Ruscoe et al. - 1998 - Genetic structure in populations of Rattus sordidu.pdf",0.04106697,-0.040422863,30,0.0685309910172731
"747",0.116,0.123,-5.6910569105691,-6.52461714183521,-4.85749667930299,0.42528583227863,394.93670886076,-0.951534340531188,0.075080967487057,-1.09869303680582,-0.804375644256557,5.97523214275235,104.993364794077,0.127134333580905,-0.127134333580905,0,-0.828138188,0.542863304,1,30,"390","400",-5.6910569105691,"Rattus sordidus","Ruscoe et al. - 1998 - Genetic structure in populations of Rattus sordidu.pdf",0.04106697,-0.040422863,30,0.127535571862684
"748",0.73427,0.72576,1.1725639329806,-1.45853928187885,3.80366714784005,1.34239959941809,26.962962962963,0.237021213677277,0.273305690789264,-0.29865794026968,0.772700367624235,4.8753874594781,415.78862545133,0.106415308795351,0.106415308795351,0,0.232199757,0.143819942,33.14814815,14,"26","28",1.1725639329806,"Vulpes vulpes","Sacks et al. - 2010 - North American montane red foxes expansion, fragm.pdf",-0.015197917,0.006858412,14,0.112467737334188
"749",0.53974,0.70703,-23.6609479088582,-28.9382307376105,-18.3836650801059,2.69249123915935,11.8709677419355,-3.90381951453806,0.643647105475599,-5.16536784127024,-2.64227118780589,5.90286146777034,24.9476964765238,0,0,-1,-3.674993872,0.384028214,31.18518519,14,"8","23",-23.6609479088582,"Vulpes vulpes","Sacks et al. - 2010 - North American montane red foxes expansion, fragm.pdf",-0.013632445,0.003971421,14,1.77349912533487e-10
"750",0.60185,0.73519,-18.1368081720372,-21.5991490040566,-14.6744673400177,1.76650042449972,12.952380952381,-2.61835004442482,0.485827046317651,-3.57057105520742,-1.66612903364222,6.79611356096273,37.4713868972865,0,0,-1,-3.070781847,0.311244663,25.92592593,14,"8","34",-18.1368081720372,"Vulpes vulpes","Sacks et al. - 2010 - North American montane red foxes expansion, fragm.pdf",-0.010685675,-0.003763534,14,2.84439138908965e-12
"757",0.429,0.419,2.38663484486874,1.41765062364913,3.35561906608834,0.494379704703879,24.9056603773585,1.44586650439179,0.31626730932783,0.825982578109244,2.06575043067434,1.62626658273001,68.1405698163873,0.209070665045689,0.209070665045689,0,1.059625886,0.843567251,63,593,"20","33",2.38663484486874,"Oedaleus decorus","Schmid et al. - 2018 - Spatial and temporal genetic dynamics of the grass.pdf",0.00975754,0.050762452,593,0.214794507904947
"762",0.74325,0.79125,-6.06635071090048,-12.4601965832822,0.327495161481196,3.26216626141922,41.1764705882353,-0.384413383799363,0.222352614857664,-0.820224508920385,0.0513977413216588,15.6377715595501,257.778890551958,0.494670536734904,-0.494670536734904,0,-0.346576259,0.507507194,0.083333333,4,"35","50",-6.06635071090048,"Anguilla reinhardtii","Shen and Tzeng - 2007 - Population Genetic Structure of the Year-Round Spa.pdf",0.054879953,-0.041771033,4,0.496572264929841
"763",0.806,0.76875,4.84552845528455,-0.512089387179448,10.2031462977486,2.73347849105306,48.4536082474227,0.363520154605436,0.204835947398803,-0.0379583022962181,0.76499861150709,13.2239527516598,272.910434304388,0.532700199112838,0.532700199112838,0,0.31583433,0.506234458,0,4,"47","50",4.84552845528455,"Anguilla reinhardtii","Shen and Tzeng - 2007 - Population Genetic Structure of the Year-Round Spa.pdf",0.056721685,-0.041893594,4,0.534195447834348
"764",0.75,0.729,2.88065843621399,-6.84232854262185,12.6036454150498,4.96070764226319,48.4536082474227,0.116594365164978,0.203338803915066,-0.281949690508552,0.515138420838508,24.5111021145915,850.885401977963,0.614357543721118,0.614357543721119,0,0.112145615,0.222571573,0.416666667,9,"50","47",2.88065843621399,"Mugil cephalus","Shen et al. - 2011 - Plio-Pleistocene sea level and temperature fluctua.pdf",0.069613803,-0.04128079,9,0.615524028706111
"779",0.67,0.74,-9.45945945945945,-18.2087957700824,-0.710123148836496,4.46394709725661,28.9354838709677,-0.490234591166885,0.266565998026662,-1.01270394729914,0.032234764965372,19.0535748454212,201.423505508738,0.0071359319510309,-0.0071359319510309,0,-0.504747922,0.18760842,1.9,11,"23","39",-9.45945945945945,"Achatinella fuscobasis","Sischo et al. - 2016 - Genetic and Demographic Insights into the Decline .pdf",0.059484281,-0.039099205,11,0.00922957934602042
"780",0.51,0.61,-16.3934426229508,-25.9431166175543,-6.84376862834728,4.87228265030793,47.25,-0.680744986604186,0.211522234151574,-1.09532856554127,-0.266161407667102,23.8889678249262,145.72270373205,6.17273880898495e-08,-6.17273880898495e-08,-1,-0.672964127,0.124307069,0.131578947,17,"42","54",-16.3934426229508,"Sporobolus foliosus","Sloop et al. - 2011 - Spatial and temporal genetic structure in a hybrid.pdf",0.065009475,-0.041700077,17,4.71079261599172e-07
"781",0.54,0.65,-16.9230769230769,-24.0423708565347,-9.80378298961918,3.63229282319272,43.7227722772277,-0.899170071921501,0.223036460302734,-1.33632153411486,-0.462018609728142,18.6778316465065,110.369005183902,1.16440190822686e-12,-1.16440190822686e-12,-1,-0.926082137,0.130259237,0.131578947,17,"32","69",-16.9230769230769,"Sporobolus foliosus","Sloop et al. - 2011 - Spatial and temporal genetic structure in a hybrid.pdf",0.065009475,-0.041700077,17,1.83310033818884e-10
"783",0.58727,0.58364,0.621958741690068,-7.48118970561996,8.7251071890001,4.13425941189287,36.1558441558442,0.0373098387099343,0.235212948349629,-0.423707540055339,0.498327217475207,16.5028414559593,2653.36594693012,0.84702544442479,0.84702544442479,0,0.035080872,0.181846152,4.819277108,11,"29","48",0.621958741690068,"Salmo trutta","Sonstebo et al. - 2008 - High genetic introgression in alpine brown trout (.pdf",0.041987835,-0.034805734,11,0.84754689997648
"784",0.419,0.404,3.7128712871287,-4.02227213383241,11.4480147080898,3.94650174538832,25.6538461538462,0.276184242514051,0.280525327301633,-0.273645398997149,0.826013884025251,13.2407928847202,356.618688361798,0.198220485434467,0.198220485434467,0,0.25949356,0.201683423,42.80769231,10,"23","29",3.7128712871287,"Gallinula galeata","Sonsthagen et al. - 2017 - Genetic implications of bottleneck effects of diff.pdf",-0.020907283,0.021065002,10,0.204145908074795
"785",0.617,0.649,-4.93066255778121,-8.89540539400005,-0.965919721562365,2.02282797766267,18.8085106382979,-0.89207100758685,0.338822519845194,-1.55616314648343,-0.22797886869027,5.4345738331428,110.219950553427,9.3534280232177e-07,-9.3534280232177e-07,-1,-0.817638599,0.166702555,28.375,13,"13","34",-4.93066255778121,"Fulica alai","Sonsthagen et al. - 2017 - Genetic implications of bottleneck effects of diff.pdf",-0.022933188,-0.000161605,13,1.262271715885e-05
"786",0.62,0.63,-1.58730158730159,-9.19663813811101,6.02203496350783,3.8823145667395,26.4705882352941,-0.118740729785629,0.275062224463762,-0.657862689734602,0.420381230163344,13.215309425656,832.564493816326,0.661370755237182,-0.661370755237182,0,-0.10966999,0.25037586,0.025362319,8,"18","50",-1.58730158730159,"Acropora millepora","Souter et al. - 2010 - Location and disturbance affect population genetic.pdf",0.059484281,-0.041856293,8,0.662801017629682
"787",0.647,0.672,-3.7202380952381,-11.0835226584492,3.64304646797305,3.75677783837303,25.3731343283582,-0.3228641195589,0.282137287700523,-0.875853203451925,0.230124964334125,11.3891458094295,306.140239357465,0.262810070600767,-0.262810070600767,0,-0.282740927,0.252498201,0.025362319,8,"17","50",-3.7202380952381,"Acropora millepora","Souter et al. - 2010 - Location and disturbance affect population genetic.pdf",0.059484281,-0.041856293,8,0.266930768294444
"789",0.54,0.63583,-15.0716386455499,-23.5685121598551,-6.57476513124469,4.33513954811491,27.536231884058,-0.824302556299349,0.278487537762158,-1.37013813031318,-0.278466982285518,18.0786706012515,119.951592699507,2.82873721313415e-06,-2.82873721313415e-06,-1,-0.851159291,0.181759836,15.67164179,12,"19","50",-15.0716386455499,"Acrocephalus sechellensis","Spurgin et al. - 2014 - Museum DNA reveals the demographic history of the .pdf",-0.017868427,-0.018844826,12,1.42652989136849e-05
"792",0.815,0.766,6.39686684073106,5.19905233853473,7.5946813429274,0.611129848059354,36.4358974358974,2.63108723591934,0.315066169863601,2.01355754298668,3.248616928852,2.40719176430624,37.6307937032363,0,0,1,2.466944846,0.270881094,1.571428571,13,"29","49",6.39686684073106,"Amblyrhynchus cristatus","Steinfartz et al. - 2007 - Genetic Impact of a Severe El Nino Event on Galapa.pdf",0.055800819,-0.039582446,13,8.32667268468867e-14
"793",0.708,0.707,0.141442715700142,-1.21283961105176,1.49572504245204,0.690960370791785,38.0487804878049,0.0496345891829934,0.22930138348742,-0.39979612245235,0.499065300818337,2.82288089268275,1995.7767911267,0.760580622234297,0.760580622234297,0,0.046892642,0.153888441,1.571428571,13,"30","52",0.141442715700142,"Amblyrhynchus cristatus","Steinfartz et al. - 2007 - Genetic Impact of a Severe El Nino Event on Galapa.pdf",0.055800819,-0.039582446,13,0.761371935355032
"794",0.755,0.81,-6.79012345679013,-8.44660136260881,-5.13364555097145,0.845141788683001,24.3137254901961,-2.33327814770271,0.368283105818466,-3.0551130351069,-1.61144326029852,2.86535063364644,42.1988002409749,0,0,-1,-2.261914248,0.252235694,1.571428571,13,"20","31",-6.79012345679013,"Amblyrhynchus cristatus","Steinfartz et al. - 2007 - Genetic Impact of a Severe El Nino Event on Galapa.pdf",0.055800819,-0.039582446,13,6.59250432022418e-12
"795",0.705,0.701,0.570613409415122,-0.602552174417932,1.74377899324818,0.598553869302578,44.6086956521739,0.205629635512114,0.212283089006348,-0.210445218940328,0.621704489964555,2.75176800670858,482.247343175677,0.200143670881095,0.200143670881095,0,0.198065344,0.154600575,1.857142857,13,"54","38",0.570613409415122,"Amblyrhynchus cristatus","Steinfartz et al. - 2007 - Genetic Impact of a Severe El Nino Event on Galapa.pdf",0.053959088,-0.039162237,13,0.203434950815547
"796",0.786,0.756,3.96825396825397,2.77009961866024,5.16640831784771,0.611303239588641,37.2151898734177,1.60666703977587,0.264725023795139,1.0878059931374,2.12552808641434,2.44573153298022,61.6324346311014,2.19824158875781e-14,2.19824158875781e-14,1,1.510374396,0.197715977,1.571428571,13,"30","49",3.96825396825397,"Amblyrhynchus cristatus","Steinfartz et al. - 2007 - Genetic Impact of a Severe El Nino Event on Galapa.pdf",0.055800819,-0.039582446,13,5.02349273290292e-11
"797",0.637,0.647,-1.54559505409583,-2.78982424834083,-0.301365859850824,0.634810813390308,46.2340425531915,-0.512265641664688,0.211314927736052,-0.926442900027349,-0.098088383302027,2.99251137967968,193.615486265275,0.00179108025676311,-0.00179108025676311,0,-0.495163361,0.158561284,1.571428571,13,"41","53",-1.54559505409583,"Amblyrhynchus cristatus","Steinfartz et al. - 2007 - Genetic Impact of a Severe El Nino Event on Galapa.pdf",0.055800819,-0.039582446,13,0.00239469446702523
"798",0.762,0.765,-0.392156862745098,-2.10050958956157,1.31619586407137,0.871608534090034,25.2549019607843,-0.126262015859304,0.28168926434821,-0.678372973981795,0.425848942263188,3.05811433164185,779.819154568672,0.42346262633419,-0.42346262633419,0,-0.123377141,0.154138883,1.571428571,13,"23","28",-0.392156862745098,"Amblyrhynchus cristatus","Steinfartz et al. - 2007 - Genetic Impact of a Severe El Nino Event on Galapa.pdf",0.055800819,-0.039582446,13,0.427326517732636
"799",0.814,0.801,1.62297128589262,0.44028297960881,2.80565959217643,0.60341240116521,32.7272727272727,0.66019493425048,0.253797282770107,0.162752260021069,1.15763760847989,2.42939989819746,149.688409112014,6.67754962710987e-05,6.67754962710987e-05,0,0.645401906,0.161856608,1.857142857,13,"36","30",1.62297128589262,"Amblyrhynchus cristatus","Steinfartz et al. - 2007 - Genetic Impact of a Severe El Nino Event on Galapa.pdf",0.053959088,-0.039162237,13,0.000174013193977807
"800",0.801,0.794,0.881612090680101,-0.261214740175135,2.02443892153534,0.583074913701651,34.2857142857143,0.366680257457356,0.243503022537352,-0.110585666715854,0.843946181630565,2.37769154327114,269.69815505104,0.0226235265461183,0.0226235265461183,0,0.356293563,0.156287406,1.571428571,13,"40","30",0.881612090680101,"Amblyrhynchus cristatus","Steinfartz et al. - 2007 - Genetic Impact of a Severe El Nino Event on Galapa.pdf",0.055800819,-0.039582446,13,0.0257655319047099
"801",0.769,0.762,0.918635170603675,-0.498612758044469,2.33588309925182,0.723085677881706,30.4918032786885,0.321464820810533,0.257756559577741,-0.18373803596184,0.826667677582906,2.82117312500931,307.10484589387,0.0429948455208065,0.0429948455208065,0,0.31521465,0.155756928,1.571428571,13,"30","31",0.918635170603675,"Amblyrhynchus cristatus","Steinfartz et al. - 2007 - Genetic Impact of a Severe El Nino Event on Galapa.pdf",0.055800819,-0.039582446,13,0.0475313179452765
"802",0.762,0.733,3.95634379263302,2.84631828943273,5.06636929583331,0.566339542449128,40.609756097561,1.56036635845025,0.253170385716864,1.0641524024452,2.0565803144553,2.51167732276056,63.4848095718445,2.06501482580279e-14,2.06501482580279e-14,1,1.513099915,0.197874449,1.714285714,13,"37","45",3.95634379263302,"Amblyrhynchus cristatus","Steinfartz et al. - 2007 - Genetic Impact of a Severe El Nino Event on Galapa.pdf",0.054879953,-0.039372341,13,3.96513932798825e-11
"803",0.77289,0.79989,-3.37546412631737,-9.23842487679001,2.48749662415527,2.99130650534318,32,-0.278679782593782,0.251210544495712,-0.771052449805378,0.213692884617814,11.9652260213727,354.476468230956,0.230833394918311,-0.230833394918311,0,-0.268672546,0.224227359,2.5,9,"32","32",-3.37546412631737,"Fringilla teydea","Suarez et al. - 2012 - Genetic signature of a severe forest fire on the e.pdf",0.066851206,-0.038216767,9,0.235393721879165
"820",0.77,0.74,4.05405405405406,0.244456475375703,7.86365163273241,1.94367223401957,144.318072289157,0.298556222260156,0.118176439216037,0.0669304013967239,0.530182043123588,13.5541891594818,334.336665933884,0.0939503408017754,0.0939503408017754,0,0.259854637,0.155144701,0.303030303,13,"93","322",4.05405405405406,"Salvelinus fontinalis","Theriault et al. - 2007 - Mating system and individual reproductive success .pdf",0.059484281,-0.041447918,13,0.0947073047427567
"821",0.77,0.8,-3.75,-11.6404539722939,4.14045397229392,4.02574182259894,51.4285714285714,-0.174725238515334,0.197570910424356,-0.561964222947072,0.212513745916405,21.3056097038871,568.149592103656,0.442715848931275,-0.442715848931275,0,-0.171206148,0.223036432,15.20912548,9,"45","60",-3.75,"Gadus morhua","Therkildsen et al. - 2010 - Large effective population size and temporal genet.pdf",-0.000371981,-0.019525063,9,0.444471997043601
"833",0.82,0.848,-3.30188679245283,-6.17775615587879,-0.426017429026881,1.46728028746222,58.1993127147766,-0.414155320178249,0.187353827358944,-0.781368821801778,-0.0469418185547194,7.9201986271057,239.86887270663,0.354825628091976,-0.354825628091976,0,-0.376671826,0.407094083,1,5,"58","58.4",-3.30188679245283,"Coryphaena hippurus","Tripp-Valdez-2010-Population genetic structure.pdf",0.068692937,-0.040422863,5,0.356773338558588
"834",0.816,0.846,-3.54609929078014,-7.08313089340532,-0.00906768815496584,1.80460796052305,41.0933940774487,-0.491265709434542,0.223705181008689,-0.929727864211572,-0.0528035546575119,7.15501055586891,201.771297675503,0.308155777124115,-0.308155777124115,0,-0.416478106,0.408672701,1,5,"55","32.8",-3.54609929078014,"Coryphaena hippurus","Tripp-Valdez-2010-Population genetic structure.pdf",0.068692937,-0.040422863,5,0.311020793742708
"835",0.822,0.868,-5.29953917050692,-7.36061352389835,-3.23846481711548,1.05156854764869,55.9646017699115,-0.97112481704526,0.199774399859045,-1.36268264076899,-0.579566993321532,5.42015871801942,102.276038418279,0.0466097292745375,-0.0466097292745375,0,-0.87149608,0.437975271,1,5,"62","51",-5.29953917050692,"Coryphaena hippurus","Tripp-Valdez-2010-Population genetic structure.pdf",0.068692937,-0.040422863,5,0.0490685673911697
"836",0.848,0.865,-1.96531791907515,-8.348444855497,4.41780901734671,3.25669741654177,30.4262295081967,-0.152190989072145,0.256753990964223,-0.655428811362023,0.351046833217733,12.7486440950261,648.681008364563,0.66966665726626,-0.66966665726626,0,-0.142563117,0.334180177,0.166666667,6,"29","32",-1.96531791907515,"Anguilla japonica","Tseng et al. - 2003 - Historical Decline in the Japanese Eel Anguilla ja.pdf",0.055800819,-0.041648472,6,0.671219265841696
"837",0.86,0.861,-0.116144018583043,-4.0975530798592,3.86526504269311,2.03133115371232,47.4526315789474,-0.0115657045687357,0.205299775277892,-0.413953264113403,0.390821854975932,9.96090190068278,8576.33653648786,0.960011531359464,-0.960011531359464,0,-0.011142198,0.222225671,0.333333333,8,"46","49",-0.116144018583043,"Anguilla japonica","Tseng et al. - 2006 - Population genetic structure of the Japanese eel A.pdf",0.054879953,-0.041403351,8,0.960119060299619
"838",0.869,0.88,-1.25,-4.33942038569684,1.83942038569684,1.57623489066165,45.6521739130435,-0.161407906405824,0.209645208745668,-0.572312515547332,0.249496702735685,7.67963816117018,614.371052893614,0.482493485374127,-0.482493485374127,0,-0.156544242,0.222902947,1.666666667,8,"42","50",-1.25,"Anguilla japonica","Tseng et al. - 2006 - Population genetic structure of the Japanese eel A.pdf",0.04935476,-0.039442376,8,0.484305903622968
"840",0.78,0.81,-3.70370370370371,-5.65370836758538,-1.75369903982204,0.994900338715137,174,-0.398248305955783,0.108268780810865,-0.610455116345078,-0.186041495566489,9.27981257924254,250.554939639548,0.494091418503663,-0.494091418503663,0,-0.347055707,0.507527979,0.723404255,4,"174","174",-3.70370370370371,"Camellia japonica","Ueno et al. - 2002 - Size-class differences in genetic structure and in.pdf",0.031858314,-0.040829661,4,0.494549116373338
"844",0.75638,0.74315,1.78025970530849,-7.12958224054007,10.6901016511571,4.54583772747376,50.7177434030937,0.0772268180631277,0.198648092855321,-0.312123443933301,0.466577080059556,22.8917446006863,1285.86545729402,0.624709843777224,0.624709843777224,0,0.075312782,0.153955231,6.976744186,13,"39.7","70.2",1.78025970530849,"Sebastes fasciatus","Valentin et al. - 2015 - Understanding recruitment patterns of historically.pdf",0.036462642,-0.031632681,13,0.625702787495819
"845",0.75177,0.75292,-0.152738670775113,-9.63207272033647,9.32659537878624,4.83639492324559,43.6515393386545,-0.00670060179872334,0.214050590032858,-0.426239758263125,0.412838554665678,22.5946979758806,14793.0434782611,0.966058833394284,-0.966058833394284,0,-0.006546463,0.153846978,1.860465116,13,"46.8","40.9",-0.152738670775113,"Sebastes fasciatus","Valentin et al. - 2015 - Understanding recruitment patterns of historically.pdf",0.029095717,-0.039157351,13,0.966157817524324
"848",0.59,0.56,5.35714285714284,3.20465354355059,7.50963217073509,1.09820883346544,66.6387434554974,0.645260000141344,0.176359064351072,0.299596234013244,0.990923766269445,8.26931189848203,154.360488771665,0.2281642000604,0.2281642000604,0,0.632701631,0.52501946,6,13,"43","148",5.35714285714284,"Uma inornata","Vandergast et al. - 2016 - Drifting to oblivion Rapid genetic differentiatio.pdf",0.062246878,-0.033069209,13,0.2296709273794
"852",0.5471,0.57515,-4.87698861166652,-14.3488463050342,4.59486908170115,4.83258045579983,28.8135593220339,-0.235710609669259,0.264353187713479,-0.753842857587677,0.282421638249159,20.4171336387129,418.642225037636,0.663684009946396,-0.663684009946396,0,-0.218716315,0.502989802,0.684931507,4,"25","34",-4.87698861166652,"Ensis magnus","Varela et al. - 2009 - Temporal genetic variation of microsatellite marke.pdf",0.061326012,-0.040886244,4,0.665325907143211
"856",0.718,0.705,1.84397163120568,-7.17757794314677,10.8655212055581,4.60283141548594,44.070796460177,0.0594080176326755,0.213066052039432,-0.358201444364612,0.477017479629963,30.8289067982962,1671.87533021529,0.450759786551327,0.450759786551327,0,0.189382491,0.251120804,0.244467319,8,"30","83",1.84397163120568,"Picea abies","Verbylaite et al. - 2017 - Genetic Diversity and Its Spatial Distribution in .pdf",0.03784394,-0.041534049,8,0.452356679744474
"858",0.87333,0.93,-6.09354838709677,-9.35030211497185,-2.8367946592217,1.66160904483422,35.9550561797753,-1.05820034964431,0.248829145615609,-1.54590547505091,-0.57049522423772,5.70862258229175,93.6830598470324,0.288008833232322,-0.288008833232322,0,-0.759393256,0.714723176,0.344827586,3,"64","25",-6.09354838709677,"Cyanistes caeruleus","Verheyen et al. - 1995 - The genetic structure of Parus caeruleus (blue tit.pdf",0.044750432,-0.041386446,3,0.290949251294952
"859",0.91333,0.92333,-1.08303640085343,-2.67577206665521,0.509699264948338,0.812620237653965,33.2647058823529,-0.323069658788738,0.246761504649005,-0.806722207900787,0.160582890323312,3.3140913866115,306,0.697398381472548,-0.697398381472548,0,-0.261437908,0.672362482,0.344827586,3,"39","29",-1.08303640085343,"Cyanistes caeruleus","Verheyen et al. - 1995 - The genetic structure of Parus caeruleus (blue tit.pdf",0.044750432,-0.041386446,3,0.698650003531265
"860",0.91333,0.92333,-1.08303640085343,-3.1390889339005,0.973016132193637,1.04900639441177,41.4432989690722,-0.284789232223857,0.220628132833305,-0.717220372577134,0.147641908129421,3.77283770514434,348.357423829092,0.764077366837474,-0.764077366837474,0,-0.201098675,0.670036723,0.344827586,3,"30","67",-1.08303640085343,"Cyanistes caeruleus","Verheyen et al. - 1995 - The genetic structure of Parus caeruleus (blue tit.pdf",0.044750432,-0.041386446,3,0.76473312645438
"867",0.10225,0.15393,-33.573702332229,-36.043463876733,-31.1039407877249,1.26008242066534,90,-3.95510195162578,0.256270427086929,-4.45739198871616,-3.4528119145354,8.45288984958054,25.1771156065389,0,0,-1,-3.953669129,0.071179216,1.544004117,83,"90","90",-33.573702332229,"Picea asperata","Wang et al. - 2010 - Contribution of progeny cohorts to the restoration.pdf",-0.202962407,-0.03962278,83,0
"868",0.13258,0.12135,9.2542233209724,7.67643902964282,10.832007612302,0.804991985372233,90,1.70649813970953,0.174101948907594,1.36525831985064,2.04773795956841,5.40005040190449,58.352281057089,0,0,1,1.705879923,0.032861525,0.25733402,83,"90","90",9.2542233209724,"Picea asperata","Wang et al. - 2010 - Contribution of progeny cohorts to the restoration.pdf",0.027253986,-0.041515125,83,0
"870",0.764,0.751,1.73102529960053,-7.47046085998958,10.9325114591906,4.69463579570924,48.4948453608247,0.0739751725133233,0.203149463364744,-0.324197775681576,0.472148120708222,23.2148597161412,1341.10458821708,0.816529681213684,0.816529681213684,0,0.067707782,0.291830393,0.652173913,7,"48","49",1.73102529960053,"Pleuronectes platessa","Was et al. - 2010 - Microsatellite analysis of plaice (Pleuronectes pl.pdf",0.064088609,-0.040934422,7,0.817028730887249
"871",0.796,0.806,-1.24069478908189,-10.1095116306383,7.62812205247454,4.5249065518145,50.4950495049505,-0.0541895420685472,0.199053712092981,-0.44433481777079,0.335955733633696,22.7215758554722,1831.35901395106,0.836504023665346,-0.836504023665346,0,-0.051608998,0.250083234,0.108695652,8,"51","50",-1.24069478908189,"Pleuronectes platessa","Was et al. - 2010 - Microsatellite analysis of plaice (Pleuronectes pl.pdf",0.070534668,-0.041733732,8,0.836927840255667
"873",0.637,0.64,-0.46875,-9.24376112891032,8.30626112891032,4.477046494342,126.614173228346,-0.0127183655058977,0.125683484672557,-0.259057995464109,0.233621264452313,36.746351180584,7839.22158519124,0.843108483710997,-0.843108483710997,0,-0.049494887,0.250076554,0.75,8,"120","134",-0.46875,"Euptelea pleiosperma","Wei and Jiang - 2012 - Limited genetic impacts of habitat fragmentation i.pdf",0.027253986,-0.040790546,8,0.843268044273052
"874",0.72,0.7,2.85714285714286,1.61517388073926,4.09911183354646,0.633657641022245,40.6616084977238,0.998858012942521,0.223480288079365,0.560836648306966,1.43687937757808,2.85714285714286,99.9999999999999,0,0,1,0.979020979,0.117874764,2.894736842,19,"638","21",2.85714285714286,"Calyptorhynchus baudinii","White et al. - 2014 - Identifying conservation units after large-scale l.pdf",0.013441003,-0.037636215,19,4.44089209850063e-16
"875",0.858,0.858,0,-3.8727321065043,3.8727321065043,1.97588372780832,76.96,0,0.16120647005479,-0.315964681307389,0.315964681307389,11.8381352878202,Inf,1,NA,0,0,0.133333333,0.606060606,15,"52","148",0,"Clupea pallasii","wildes_Fish_Bull_2011.pdf",0.073297265,-0.041002242,15,1
