"","Binomial","mean_slope","mean_abundance_change","median_abundance_change","mean_temporal_shift","n_populations"
"317","Anolis_grahami",-0.000692941399259028,0.235294117647059,0.235294117647059,13,1
"318","Anolis_gundlachi",-0.0349796613866794,-0.427342132505176,-0.427342132505176,22,2
"319","Anolis_krugi",0.301029995663767,1.125,1.125,1,1
"320","Anolis_limifrons",0.0762193341168163,Inf,1.27201112140871,3.6,20
"321","Anolis_lineatopus",0.00932508879899578,1,1,13,1
"322","Anolis_polylepis",-8.56090051861299e-05,-0.0136054421768707,-0.0136054421768707,1,1
"323","Anolis_sagrei",-0.00474251664298556,-0.207547169811321,-0.207547169811321,13,1
"324","Anolis_stratulus",0.0619509713855076,6.63636363636364,6.63636363636364,22,2
"325","Anomaloglossus_stepheni",0.00528837048795197,2.2668306010929,0.770491803278689,22,3
"326","Anoplopoma_fimbria",-0.00462252411246498,Inf,0.120176928241381,25,11
"327","Anorrhinus_galeritus",-0.335792101922999,-0.583333333333333,-0.583333333333333,1,1
"328","Anostomoides_laticeps",-0.00177116450793774,-1,-1,10,2
"329","Anoura_caudifer",-0.493575126329342,-0.866666666666667,-0.9,1.33333333333333,3
"330","Anous_minutus",0.0860800166291017,Inf,-0.130802467261664,6.375,8
"331","Anous_stolidus",0.0384892806340056,4.76335499430254,7,16.25,4
"332","Anous_tenuirostris",-0.027891702883049,-0.475961176826328,-0.624411131657755,21.75,4
"333","Anser_albifrons",0.0123808541825819,Inf,0.294156899353456,16.8571428571429,42
"334","Anser_anser",0.0264490935787777,Inf,1.10466696873584,16.0487804878049,41
"335","Anser_brachyrhynchus",0.001585761772783,9.93227178036541,2.57142857142857,18.9333333333333,15
"336","Anser_caerulescens",0.0574338959005847,Inf,2.87333333333333,18.1111111111111,18
"337","Anser_canagicus",-0.00762491428908966,-0.195699381313792,-0.152438648667469,17.5,4
"338","Anser_erythropus",0.0274034710239197,1.19958223078417,0,14,7
"339","Anser_fabalis",-0.0212183555930391,Inf,-0.395836403831982,15,16
"340","Anser_rossii",0.106138447598513,1.01105618140018,1.01105618140018,10.5,2
"341","Anseranas_semipalmata",-0.00849694180473797,3.36229195088677,3.36229195088677,8,2
"342","Antaresia_childreni",-0.00162097128549391,-0.869565217391304,-0.869565217391304,11,1
"343","Antechinus_bellus",-0.0148202321878702,Inf,-1,14.7083333333333,24
"344","Anthias_anthias",-0.0530605190487214,-0.700460829493088,-0.700460829493088,14,1
"345","Anthochaera_carunculata",0.0111259536813379,5.13126765909174,4.28297595465838,15.25,4
"346","Anthochaera_chrysoptera",0.0214677914018435,1.71077762619372,1.71077762619372,16,2
"347","Anthreptes_malacensis",0.099792699137711,9.4,9.4,10,1
"348","Anthus_campestris",-0.00488381189174946,-0.499309585,-0.499309585,22.5,2
"349","Anthus_cervinus",-0.0469209237412003,-0.956521739130435,-0.956521739130435,23,1
"350","Anthus_lutescens",-0.0602059991327879,-0.666666666666667,-0.666666666666667,5,1
"351","Anthus_petrosus",0.000152904478505917,-0.416666666666667,-0.416666666666667,20,1
"352","Anthus_pratensis",-0.02053167712078,-0.415067244543235,-0.365902239448751,17.9,10
"353","Anthus_richardi",0.0667919553216382,8.6,8.6,10,1
"354","Anthus_rubescens",-0.00360710295867136,-0.907216494845361,-0.907216494845361,40,1
"355","Anthus_spinoletta",-0.0191730056590896,-0.35761801242236,-0.434782608695652,11.3333333333333,3
"356","Anthus_spragueii",-0.00987546700617089,-0.807168925241218,-0.79702444208289,42.6666666666667,3
"357","Anthus_trivialis",-0.00276624683777851,0.0300276569889485,-0.1479,17.4444444444444,9
"358","Antidorcas_marsupialis",-0.0209388239367126,0.21671236795396,-0.373880597014925,12.1951219512195,41
"359","Antigone_antigone",0.0624693683041558,0.25,0.25,1,2
"360","Antigone_canadensis",0.00183792430454424,Inf,1.33333333333333,22.85,20
"361","Antigone_vipio",0.00271715621555471,3.19264086746696,3.19264086746696,22.5,2
"362","Antilocapra_americana",-0.0257349564955002,0.102423963815645,-0.406313112424265,6.76190476190476,21
"363","Antilophia_galeata",-0.01249387366083,-0.333333333333333,-0.333333333333333,10,1
"364","Antimora_microlepis",-1.31836323843392e-05,-0.735632183908046,-0.735632183908046,10,1
"365","Antimora_rostrata",-0.00816370499949779,0.454571170928009,-0.204084858032429,12.8,10
"366","Antrostomus_vociferus",-0.000303178005717032,-0.493291796141061,-0.526105651105651,43.5,4
"367","Aotus_azarae",-0.0370548214468398,-1,-1,21,1
"368","Apalone_spinifera",-0.00984288783361216,0.151515151515151,0,33,3
"369","Apareiodon_affinis",-0.200068683844679,-0.376108699754671,-0.376108699754671,1,1
"370","Apeltes_quadracus",-0.0375821701939826,Inf,-0.375321336760925,3.8695652173913,69
"371","Aphanotorulus_emarginatus",-0.0319145605485922,-0.9234283625731,-1,9,12
"372","Aphanotorulus_unicolor",-0.00854980962222874,-1,-1,9.5,4
"373","Aphyocharax_anisitsi",0.320899092260364,1.50262065372074,1.50262065372074,1,2
"374","Apistogramma_borellii",-0.129285778320638,-0.451086956521739,-0.451086956521739,2,1
"375","Apistogramma_commbrae",0.257380427529224,2.3,2.3,2,1
"376","Apistogramma_trifasciata",0.0575894496596506,0.305970149253731,0.305970149253731,2,1
"377","Aplodactylus_arctidens",0.00921851627648462,Inf,Inf,10,2
"378","Aplodinotus_grunniens",-0.00940009662548214,0.710765864854774,-0.20009986835535,19,7
"379","Aplonis_opaca",-0.0243231630168761,0.532881119970091,0.175810378937757,18.3333333333333,3
"380","Aplonis_panayensis",0.0408721752984643,1.56569343065693,1.56569343065693,10,1
"381","Apodemus_agrarius",0.00486851357309795,0.0967347408796199,-0.207004704652379,8,3
"382","Apodemus_flavicollis",-0.0131900910747627,Inf,-0.785185185185185,9.8,5
"383","Apodemus_peninsulae",0.00028095335293828,4.35273752012882,4.35273752012882,18,2
"384","Apodemus_sylvaticus",0.0584234506565873,0.583032786885246,0.754098360655738,6.66666666666667,6
"385","Apogon_imberbis",-0.625661013068919,-0.791313949208686,-0.791313949208686,1,1
"386","Apostolepis_gaboi",0.301029995663995,Inf,Inf,1,1
"387","Aprion_virescens",0.0039347815768192,2.59059777910765,2.59059777910765,11,1
"388","Apristurus_brunneus",-3.2418998789605e-06,-0.119903522721407,-0.28736316039981,8.5,4
"389","Aptenodytes_forsteri",-0.00760702854443994,0.105783799509983,0.0225550581822359,21.8333333333333,12
"390","Aptenodytes_patagonicus",0.0456338742764087,Inf,3.10472296428571,20.25,12
"391","Apteronotus_albifrons",0.00289941675594593,Inf,Inf,9.57142857142857,7
"392","Apteronotus_bonapartii",0.00620785936796706,Inf,Inf,9.55555555555556,9
"393","Apteryx_australis",-0.0172357792927586,-0.171633986928105,-0.254901960784314,5,3
"394","Apteryx_haastii",-0.0261516216805451,-0.26,-0.26,5,1
"395","Apteryx_owenii",0.00319958445562506,0.0375586854460095,0.0375586854460095,5,1
"396","Apus_apus",-0.000670171236132245,0.21242626915493,0.154929577464789,26.3333333333333,3
"397","Aquila_adalberti",0.0213465379307987,Inf,6.07142857142857,29.3333333333333,6
"398","Aquila_audax",0.0021021474438813,0.0779505011340964,0.0779505011340964,28.5,2
"399","Aquila_chrysaetos",0.0124978927239508,Inf,0.891891891891892,21,12
"400","Aquila_fasciata",-0.0117543805400861,-0.244797122432992,-0.30952380952381,12.75,8
"401","Aquila_heliaca",-0.0029852325160875,1.41885466872309,0.548717948717949,14.3,20
"402","Aquila_nipalensis",-0.00930335657337786,-0.715721558186662,-0.807971014492754,28.3333333333333,9
"403","Aquila_rapax",-0.00420338041393195,0.063706181506754,-0.183266932270916,29.1818181818182,11
"404","Aquila_spilogaster",-0.00677797003092412,-0.842045454545455,-0.8125,26.6666666666667,6
"405","Ara_ararauna",0.178797673161086,1.84126865671642,1.84126865671642,3,1
"406","Aramides_cajaneus",0.0337545381234989,3.75,3.75,9.5,2
"407","Aramides_saracura",-0.0196826375003728,0.147321428571429,0.147321428571429,5.5,2
"408","Arapaima_gigas",0.0297404339765865,Inf,1.78376068376068,8.28571428571429,14
"409","Archamia_bleekeri",0.0223622907368182,Inf,Inf,15.3333333333333,3
"410","Archilochus_alexandri",8.13064825052897e-06,0,0,41,1
"411","Archilochus_colubris",0.00232716218268076,1.77748058822307,1.31169379144063,43,8
"412","Archosargus_rhomboidalis",-0.157453989682629,-0.43992178238143,-0.493195442370648,10.75,4
"413","Arctictis_binturong",-0.00018957259105734,-0.645037626011643,-0.645037626011643,14,1
"414","Arctocephalus_australis",-0.00701499205885286,0.406127258444619,0.406127258444619,31,1
"415","Arctocephalus_forsteri",0.00864033920145765,0.295180722891566,0.295180722891566,13,1
"416","Arctocephalus_gazella",0.0644141413592901,3.52261677939353,2.45454545454545,10.4,5
"417","Arctocephalus_philippii",0.0565036257745056,15,15,21,1
"418","Arctocephalus_pusillus",0.00692638536524398,0.666239161413684,0.666239161413684,19.5,2
"419","Arctocephalus_townsendi",0.0360536825120148,17.284,17.284,16,2
"420","Arctocephalus_tropicalis",0.0296978138540813,4.24481132075472,4.24481132075472,20,2
"421","Arctogalidia_trivirgata",0.000266850910577185,0,0,14,1
"422","Arctoraja_parmifera",0.00153860573799843,0.926380087767925,-0.00418767380669527,18.5,4
"423","Arctoscopus_japonicus",0.0103476056292956,0.821345707656613,0.821345707656613,9,1
"424","Ardea_alba",-0.0237538749242407,Inf,0.339506820566632,13.8709677419355,31
"425","Ardea_brachyrhyncha",-0.375986319295391,-0.298992104394628,-0.298992104394628,1.5,2
"426","Ardea_cinerea",0.0235517449625137,Inf,1.26231294371795,19.0487804878049,41
"427","Ardea_cocoi",-0.0964108267128927,Inf,-0.333333333333333,3,4
"428","Ardea_herodias",-0.0243085976210575,-0.0778078616587031,-0.201834862385321,35.8,10
"429","Ardea_humbloti",0.133394564481733,0.373983739837398,0.373983739837398,1,2
"430","Ardea_intermedia",0.0589064011117325,0.891463284984699,0.443221023785265,5.66666666666667,3
"431","Ardea_plumifera",-0.0379155830088672,-0.675324675324675,-0.675324675324675,26,1
"432","Ardea_purpurea",-0.000336215631417391,0.529518083383441,-0.141281775868242,18.05,20
"433","Ardenna_carneipes",-0.00277619759807807,-0.112885433530961,-0.0401200051615124,24,6
"434","Ardenna_gravis",-0.00541381230042417,-1,-1,3,1
"435","Ardenna_grisea",-0.0633049256552376,-0.863001912045889,-0.863001912045889,6,2
"436","Ardenna_pacifica",-0.024112024342883,-0.244607241905845,-0.351570269433708,4.6,10
"437","Ardenna_tenuirostris",-0.86061515688461,-0.98169014084507,-0.98169014084507,2,1
"438","Ardeola_bacchus",0.0713841451393637,2.04878048780488,2.04878048780488,6,1
"439","Ardeola_grayii",0.0471663410721194,1.62886447147188,0.644705508810922,3.33333333333333,3
"440","Ardeola_ralloides",-0.000176906333584344,Inf,-0.298305860805861,15.3,20
"441","Ardops_nichollsi",0.227965977824873,2.16666666666667,2.16666666666667,2,1
"442","Arenaria_interpres",0.00131399269674192,Inf,-0.210613782964168,13.5853658536585,41
"443","Arenaria_melanocephala",0.00703257467357558,0.0178571428571429,0.0178571428571429,6.5,2
"444","Arenigobius_bifrenatus",-0.343341764862742,-0.834213465238215,-0.87874564780447,1.66666666666667,3
"445","Argentina_silus",-0.00526870478659226,1.3783453325271,0.10806657094902,18.0526315789474,19
"446","Argentina_sphyraena",0.0472406570454484,41,41,23,1
"447","Argusianus_argus",0.0289333485947287,2.97927795574371,2.97927795574371,14,1
"448","Argyrosomus_japonicus",0.0108337137637225,Inf,1.06215038782258,15.75,8
"449","Argyrosomus_thorpei",0.00829974494246872,-0.145228215767635,-0.145228215767635,15,1
"450","Ariopsis_felis",-0.0277937000842983,-0.582734769885608,-0.582734769885608,16,2
"451","Arizona_elegans",-0.00303714440223901,-0.666666666666667,-0.666666666666667,12.5,2
"452","Arnoglossus_laterna",0.0067201168295983,4.88235294117647,4.88235294117647,23,1
"453","Arothron_hispidus",8.36738091879817e-05,57.0510204081633,57.0510204081633,11,1
"454","Arothron_immaculatus",-0.0112960421060292,-0.868421052631579,-0.868421052631579,9,1
"455","Arothron_meleagris",0.0160504335293484,6.21538854805726,6.21538854805726,22.5,2
"456","Arremon_brunneinucha",-0.0137205796238413,-0.193181818181818,-0.193181818181818,3,1
"457","Arremon_flavirostris",0.0281709515055034,4.17142857142857,4.17142857142857,17.5,2
"458","Arremon_taciturnus",0.00382213724531581,0.5,0.5,13,1
"459","Arrhamphus_sclerolepis",0.0355387450104913,2.56649466021997,1.88,3.4,5
"460","Arripis_georgianus",0.00951067224640242,4.17632424587955,4.17632424587955,15,1
"461","Arripis_trutta",-0.0854137153730566,-0.570082186885832,-0.570082186885832,20,2
"462","Arses_kaupi",1.31616606368305,Inf,Inf,1,3
"463","Artediellus_atlanticus",-0.0283553801287352,-0.438588051786361,-0.939934483592487,4,3
"464","Artediellus_uncinatus",0.00106184859835467,11.5566246423128,4.40972307277245,21.2,10
"465","Artibeus_fimbriatus",-0.845098040013692,-1,-1,1,1
"466","Artibeus_lituratus",-0.516802736361995,-0.243887147335423,-0.586206896551724,1.33333333333333,3
"467","Artibeus_obscurus",-0.453783704158753,Inf,Inf,1.5,2
"468","Arundinicola_leucocephala",0.053511320169738,2.83333333333333,2.83333333333333,10,1
"469","Arvicola_amphibius",-0.0246928589448414,-0.812776723592663,-0.812776723592663,17.5,2
"470","Arvicola_sapidus",0.0203002914730822,0.212765957446809,0.212765957446809,4,1
"471","Ascaphus_truei",-0.0349372970231754,-0.407184270445169,-0.407184270445169,2,2
"472","Asemospiza_fuliginosa",-0.0367976785294617,-0.666666666666667,-0.666666666666667,10,1
"473","Asio_flammeus",-0.00740062697895081,Inf,0.25,22.0714285714286,14
"474","Asio_otus",-0.0306596582916773,-0.460611756664388,-0.398496240601504,9.5,4
"475","Asio_stygius",0.221848749616387,1,1,1,1
"476","Aspidophoroides_monopterygius",-0.00108277713512416,Inf,0.235294117647059,22.1578947368421,19
"477","Aspidoras_fuscoguttatus",-0.120082543420259,-0.428571428571429,-0.428571428571429,2,1
"478","Aspidoscelis_tigris",0.197719238036314,0.67625295004589,0.67625295004589,1,2
"479","Aspistor_luniscutis",-0.0359335600686213,0.242979981272634,-0.00149700598802405,1.625,8
"480","Aspistor_quadriscutis",-0.126873236385462,-0.76,-0.76,1,1
"481","Aspredinichthys_tibicen",-0.0569924195355434,-0.13677130044843,-0.13677130044843,1,1
"482","Astronotus_crassipinnis",0.00544873944861472,Inf,Inf,9,11
"483","Astronotus_ocellatus",-0.0718950112161871,Inf,-0.8,13,3
"484","Astroscopus_guttatus",0.0945287666786506,0.833333333333333,0.833333333333333,4,1
"485","Astyanax_altiparanae",-0.388740003222887,-0.74,-0.74,2,2
"486","Astyanax_bimaculatus",0.249512887550866,0.988095238095238,0.988095238095238,5,2
"487","Astyanax_eigenmanniorum",-0.132448338386994,-0.613333333333333,-0.613333333333333,1,1
"488","Astyanax_fasciatus",-0.150514997831962,-1,-1,2,1
"489","Astyanax_lacustris",0.181282122670885,0.72931871983704,1.10452961672474,1.85714285714286,7
"490","Astyanax_panamensis",-0.00186483238597114,-0.976635514018692,-0.976635514018692,44,1
"491","Astyanax_scabripinnis",0.142375669693078,0.333333333333333,0.333333333333333,13.5,2
"492","Ateles_belzebuth",0.126777156135705,3.2061098221191,3.2061098221191,3,1
"493","Ateles_chamek",0.108833146113831,2.17324350336862,2.17324350336862,3,1
"494","Ateles_geoffroyi",-0.000830757158431779,0.635953654188948,0.0454545454545454,8.4,5
"495","Atelopus_coynei",-0.000493739411737386,-1,-1,26,1
"496","Atelopus_cruciger",0.116215168203409,0.310344827586207,0.310344827586207,1,1
"497","Atelopus_ignescens",-0.00546424321185176,-1,-1,26,2
"498","Atelopus_longirostris",-0.0037273081926175,-1,-1,26,1
"499","Atelopus_mindoensis",-0.0239711265537651,-1,-1,26,1
"500","Atelopus_mucubajiensis",-0.175531510735199,-1,-1,9,1
"501","Atelopus_pinangoi",-0.0101163067256017,-1,-1,6,1
"502","Atelopus_planispina",-0.00170508408157936,-1,-1,30,1
"503","Atelopus_varius",-0.0762980226673893,-0.0276524549146048,-0.513516294143368,8,3
"504","Atelopus_zeteki",-0.014212485108515,-0.47669720912292,-0.47669720912292,3.5,2
"505","Athene_cunicularia",0.0242410739043332,Inf,-0.0809959931310819,11.1,10
"506","Athene_noctua",-0.00287107008246879,-0.4573,-0.4573,16,1
"507","Atheresthes_evermanni",0.0180132299092131,0.353111319574734,0.353111319574734,17,1
"508","Atheresthes_stomias",0.00791866659190646,1.56261922293919,0.863456464379947,25.0909090909091,11
"509","Atherina_boyeri",-0.00688306233796318,0.531457370192157,0.0110387772431362,11.3333333333333,3
"510","Atherina_breviceps",0.00411146231772425,0.0838477366255144,0.0838477366255144,8.5,2
"511","Atherina_hepsetus",-0.216393280460531,-0.120104081804085,-0.120104081804085,2,2
"512","Atherina_woodwardi",-0.140651602913837,-1,-1,15.3333333333333,3
"513","Atherinella_brasiliensis",0.0895242204750426,Inf,0.453521126760563,4.2,5
"514","Atherinella_chagresi",-0.00232596675918459,-0.99625468164794,-0.99625468164794,44,1
"515","Atherinomorus_stipes",0.0950581479372526,913.5,913.5,14,1
"516","Atherinosoma_microstoma",-0.0370586793548752,0.87820183266563,-0.363036925395629,4.16666666666667,6
"517","Atherurus_africanus",-0.00862862405923628,-0.8,-0.8,14,1
"518","Atractosteus_spatula",-1.43906406588987e-05,NA,NA,28,1
"519","Atrichornis_clamosus",0.0135653020711374,3.70211580708565,1.75881886642885,25.3333333333333,3
"520","Atrichornis_rufescens",-0.00164495180865346,Inf,-0.3333333,9.87755102040816,49
"521","Attila_phoenicurus",1.02263399282306e-16,0,0,1,1
"522","Auchenipterichthys_coracoideus",-0.00441636574436428,NA,NA,9.66666666666667,6
"523","Auchenipterichthys_longimanus",-0.0260247957119831,-1,-1,9,1
"524","Auchenipterichthys_thoracatus",0.0020153356405078,13.3150885679763,-0.75,9.54545454545454,11
"525","Auchenipterus_ambyiacus",-0.00424760427768383,Inf,1.66666666666667,9.54545454545454,11
"526","Auchenipterus_brachyurus",0.0291634039155953,Inf,Inf,9.75,8
"527","Auchenipterus_nuchalis",-0.0135692763224582,-0.893539581437671,-1,9.54545454545454,11
"528","Aulostomus_maculatus",-2.76169288969227e-15,NA,NA,4,1
"529","Australoheros_facetus",0.195903536521224,Inf,Inf,1.5,2
"530","Austroglossus_pectoralis",-0.0017174873370658,-0.0892857142857143,-0.0892857142857143,53,1
"531","Austrolebias_charrua",-0.408040335576419,-0.616279069767442,-0.616279069767442,1,1
"532","Austrolebias_luteoflammulatus",0.54406804435035,3.33333333333333,3.33333333333333,1,1
"533","Austrolebias_prognathus",-0.602059991328045,-1,-1,1,1
"534","Automolus_leucophthalmus",-0.0108297157271618,-0.0942118226600985,-0.0942118226600985,17.5,2
"535","Aviceda_subcristata",0.0118999823722216,1.9344262295082,1.9344262295082,29,1
"536","Awaous_acritosus",-0.0123726376609779,-0.357404500261643,-0.409090909090909,5,3
"537","Awaous_aeneofuscus",-0.301029995664023,-0.666666666666667,-0.666666666666667,1,1
"538","Awaous_banana",-0.161981810692252,-0.966233766233766,-0.966233766233766,8,1
"539","Awaous_commersoni",-0.00343566347670137,0.57330437902703,0.57330437902703,9,2
"540","Awaous_tajasica",-0.166031610139581,-1,-1,10,1
"541","Axis_axis",0.0248819650291956,0.23562532421228,0.23562532421228,4.5,2
"542","Axis_porcinus",0.0280205736355867,1.16919358382773,1.16919358382773,12,1
